鹦鹉港澳,#genre#
OGNP7p,p8p://0198.02686.cc:16871/5d30789a000effc73430870a39e70c46.ts
MBCSPORTS+P7p,p8p://0198.02686.cc:16871/5d307912000d8af134325b6a14ba34f6.ts
SPOTVP7p,p8p://0198.02686.cc:16871/5d3077d50001b1d4342d821a12dc432d.ts
???P7p,p8p://0198.02686.cc:16871/5d3077990001c68b342c97bf6aa0a6d6.ts
MNETP7p,p8p://0198.02686.cc:16871/5d30776b00021ea7342be426a1b8411b.ts
CATCHONP7p,p8p://0198.02686.cc:16871/5d442b21000ccd7b8121e5d212760cd8.ts
CGVP7p,p8p://0198.02686.cc:16871/5d442ac30007d7f68120755df5af6656.ts
CHANNELAP7p,p8p://0198.02686.cc:16871/5d3079d6000f34b9343559771f05f96f.ts
TVP7,p8p://0198.02686.cc:16871/5d3079c30003ced734350c54c6299937.ts
YTNP7p,p8p://0198.02686.cc:16871/5d30799c000124803434734e97688b9b.ts
XTVNP7p,p8p://0198.02686.cc:16871/5d3079660009d8093433a298b413e9ab.ts
SBSGOLFP7p,p8p://0198.02686.cc:16871/5d3079360003b49c3432e58628e69e37.ts
KBSKBSNSPORTSP7p,p8p://0198.02686.cc:16871/5d3078ec000867673431c5aa50609ce0.ts
P7p,p8p://0198.02686.cc:16871/5d3078c90008aa7e34313d03af1fae73.ts
TVP7p,p8p://0198.02686.cc:16871/5d3078870001abed3430396800e90045.ts
TVP7p,p8p://0198.02686.cc:16871/5d3312ac00060c8b3e5a5b0f268aed03.ts
SPOTV+P7p,p8p://0198.02686.cc:16871/5d30786e000e5b8b342fdb002f698a92.ts
CNTVP7p,p8p://0198.02686.cc:16871/5d30785a000d906d342f8cac788d5b6c.ts
SBSPLUSP7p,p8p://0198.02686.cc:16871/5d307847000635a8342f40926b89c3f8.ts
MBC_DramaP7p,p8p://0198.02686.cc:16871/5d3078250001a410342eba96e179e13f.ts
KBSDRAMAP7p,p8p://0198.02686.cc:16871/5d307810000217c9342e68ace1859ec5.ts
TVNP7p,p8p://0198.02686.cc:16871/5d3077fa00078681342e1420a3749e7e.ts
INETVP7p,p8p://0198.02686.cc:16871/5d30778000079602342c3794f42fde53.ts
SBSP7p,p8p://0198.02686.cc:16871/5d307740000c3249342b3ec24e8436df.ts
JTBCP7p,p8p://0198.02686.cc:16871/5d3077e6000bd0cf342dc7198448dfa1.ts
日本 Ⅰ TOKYO,http://movie.mcas.jp/mcas/gm2_2/chunklist.m3u8
韩国 Ⅰ WFC,http://wfc.bonus-tv.ru:80/cdn/wfcint/tracks-v1a1/index.m3u8
韩国 Ⅰ WFC,http://wfc.bonus-tv.ru:80/cdn/wfcint/tracks-v1a1/index.m3u8
韩国 Ⅰ KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩国 Ⅰ KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩国 Ⅰ UBC SBS,http://59.25.202.81:1935/live/UBCstream/chunklist_w1495115977.m3u8
韩国 Ⅰ UBC SBS,http://59.25.202.81:1935/live/UBCstream/chunklist_w1495115977.m3u8
韩国 Ⅰ 朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国 Ⅰ 朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国 Ⅰ KOREA YTN,http://slive.sciencetv.kr:1935/science/yslive_20140419_1/playlist.m3u8
韩国 Ⅰ KOREA YTN,http://slive.sciencetv.kr:1935/science/yslive_20140419_1/playlist.m3u8
韩国 Ⅰ BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩国 Ⅰ BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩国 Ⅰ KTV 韩国电视,http://218.38.152.31:1935/klive/klive.stream/playlist.m3u8
韩国 Ⅰ KTV 韩国电视,http://218.38.152.31:1935/klive/klive.stream/playlist.m3u8
韩国 Ⅰ EBS 儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国 Ⅰ EBS 儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国 Ⅰ SBS 星级频道,https://streaming-a-802.cdn.nextologies.com/SBS_18/playlist.m3u8
韩国 Ⅰ SBS 星级频道,https://streaming-a-802.cdn.nextologies.com/SBS_18/playlist.m3u8
韩国 Ⅰ SBS 影视频道,https://streaming-a-802.cdn.nextologies.com/SBS_Plus/live/SBS_Plus_1500k/chunks.m3u8
韩国 Ⅰ SBS 影视频道,https://streaming-a-802.cdn.nextologies.com/SBS_Plus/live/SBS_Plus_1500k/chunks.m3u8
韩国 Ⅰ YTN 联合新闻,http://ytnmmd.mmdlive.lldns.net/ytnmmd/9484b70302db4786886ae40308bf45a1/chunklist_b2592000.m3u8
韩国 Ⅰ YTN 联合新闻,http://ytnmmd.mmdlive.lldns.net/ytnmmd/9484b70302db4786886ae40308bf45a1/chunklist_b2592000.m3u8
韩国 Ⅰ 阿里郎WORLDworld,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国 Ⅰ 阿里郎WORLDworld,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国 Ⅰ 阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩国 Ⅰ 阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
YTN KOREA,http://ytnmmd.mmdlive.lldns.net/ytnmmd/9484b70302db4786886ae40308bf45a1/playlist.m3u8
Arirang TV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
HallyPOP,https://809.cdn.nextologies.com/ngrp:Player.stream_all/chunklist_b4128000.m3u8
KBS World,https://neaoiomcci.vieon.vn/hls/3b55e4ebc76ddcdd356483cda854a14c/1585210650836/live/kbs_world_1080p/index.m3u8
NHK World Japan,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
NHK 华语視界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
North Korea TV ,https://tv.nknews.org/tvhls/stream.m3u8
tVN Asia,https://vcdnjt.useetv.com/joss/15/tvn/chunklist_sleng.m3u8
WakuWaku Japan,https://vcdnjt.useetv.com/joss/15/wakuwaku/chunklist_sleng.m3u8
KBS1,rtmp://live2.kbs.gscdn.com/1tv_home/definst/?id=2101&secure=c2lkPWticy1saXZlJnRva2VuPUtCUy1MSVZFOTdBRjY4M0U5NDFEJmlzc3Vlcj01OC4yMjcuMTk0LjEwNiZjaWQ9NUEzOEY0RDAwRDAyJnBhdGg9LzF0dl9ob21lL19kZWZpbnN0Xy8xdHZfaG9tZS5zdHJlYW0mZmlsZT0xdHZfaG9tZS5zdHJlYWKBS2,rtmp://live2.kbs.gscdn.com/2tv_home/definst/?id=2101&secure=c2lkPWticy1saXZlJnRva2VuPUtCUy1MSVZFOTg0RUU3NzhCNjU3Jmlzc3Vlcj01OC4yMjcuMTk0LjEwNiZjaWQ9RTcxNkFCNUEyRjBCJnBhdGg9LzJ0dl9ob21lL19kZWZpbnN0Xy8ydHZfaG9tZS5zdHJlYW0mZmlsZT0ydHZfaG9tZS5zdHJlYW0mYnlwYXNzPWZhbHNlJmF0aW1lPTEzNDczNTc1NjM=
MBC,http://211.54.140.36/hdmi
MBC On,http://1.248.219.167/on_preview_500k/definst/on_preview_500k.stream/playlist.m3u8?id=2101&si=0&secure=YzBkMzZiMTMxMmI5OTE0OTg4ZjM0MzE4NTI0MzYwOGVhM2MxODg2NzIzOWQ2NDEzMjk2NTA4OGYwZDNkMjEyZjI1MDcwNjExZTkzZTI2NTVkNzk0NGFjMzA1ZWM2NmIzMzJhYjQ2MjZkOGIzYjc3YTc5N2UyOGY4ZmRlNDc3ZTAxMDQ3YWFhMWYyZTA0ODRjM2RhMWYzMWU0YWYwNTQ3OGMzODRmNjgxY2JhZGUwYmRiZjU3YmI0YjAzZTczNzE4ZjI0NTYzMzVjMGFiOGFkM2MxZmViMmI5MGU3YTRlYzhiZDY3OGNhOTExZmZjZDVlZDU3ZGEzNTM3MjBkN2VhZjc4YzY3N2VhY2FiMmU3MWE2YmNhOWRjMjVlNWE0YjQxN2Q3YjI2M2Y2YmNlYWVjMzljMzhlMThjM2QzODI5ZGIwNjZhYWU2NGFmNDg5NWNjMDUwMjBiODAzM2EwOGVmMQ==&csu=false
SBS International,https://streaming-a-802.cdn.nextologies.com/SBS_Live_HD/live/SBS_Live_HD_1500k/chunks.m3u8
SBS Plus,https://streaming-a-802.cdn.nextologies.com/SBS_Plus/live/SBS_Plus_1500k/chunks.m3u8
SBS Star,https://streaming-a-802.cdn.nextologies.com/SBS_18/live/SBS_18_1500k/chunks.m3u8
EBS,http://ebsonair.ebs.co.kr:1935/ebs1familypc/familypc1m/playlist.m3u8
EBS2,http://ebsonair.ebs.co.kr:1935/ebs2familypc/familypc1m/playlist.m3u8
EBS플러스1,http://ebsonair.ebs.co.kr:1935/plus1familypc/familypc1m/chunklist.m3u8
EBS플러스2,http://ebsonair.ebs.co.kr:1935/plus2familypc/familypc1m/chunklist.m3u8
EBS English,http://ebsonair.ebs.co.kr:1935/plus3familypc/familypc1m/playlist.m3u8
EBS Kids,http://ebsonair.ebs.co.kr:1935/ebsutablet500k/tablet500k/playlist.m3u8
KTV,rtmp://218.38.152.31:1935/klive/klive.stream
TV조선,http://live.chosun.gscdn.com/live/definst/tvchosun3.stream/chunklist.m3u8
YTN,http://slive.ytn.co.kr/ytn/definst/ytn_stream_20190306/playlist.m3u8
YTN사이언스,http://slive.sciencetv.kr:1935/science/yslive_20140419_1/playlist.m3u8
ArteTV,http://etomatomobile.hscdn.com/artemobile/livestream/playlist.m3u8
BBS 불교방송,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
CTS기독교TV,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
NBS한국농업방송,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
STB상생방송,http://118.130.121.108:1935/live-stb/definst/0d93902639680f27e8fc524d3b292479ca6759f4f0e0a84f35f70fd6f5339332/playlist.m3u8
국방TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
이데일리TV,http://edaily.flive.skcdn.com:1935/high/livestream/playlist.m3u8
매일경제TV,rtmp://origin.flive.skcdn.com/mbn-auth1/1000k
한국직업방송,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
OBS,rtmp://live.obs.co.kr/live/obs/myStream.sdp
OBS W,http://121.160.102.99:1935/live/myStream.sdp/playlist.m3u8
머니투데이방송,http://183.110.27.87/mtnlive/definst/720/chunklist.m3u8
팍스경제TV,rtmp://124.139.232.61:1935/live/livestream
KCTV HD,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
TBS,http://tbs.hscdn.com/tbstvweb/tbstv/chunklist_w1331473189.m3u8
G1,rtmp://smart.igtb.co.kr:1935/live/stream.sdp
UBC,http://59.25.202.81:1935/live/UBCstream/playlist.m3u8
TJB,http://1.245.74.5:1935/live/tv/.m3u8
KBC,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
TBC,http://221.157.125.239:1935/live/psike/playlist.m3u8
CJB,http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
NHK BS 1,http://220.158.149.28:8180/live/TV00000000000000000075@HHZT
BS TBS,http://220.158.149.28:8180/live/TV00000000000000000074@HHZT
BS 朝日,http://220.158.149.28:8180/live/TV00000000000000000073@HHZT
BSフジ,http://220.158.149.28:8180/live/TV00000000000000000072@HHZT
BSフジ,mitv://42.116.8.235:9906/58a5392e00010053002ac21d0512ecfc.ts
日テレ NEWS24,https://n24-cdn-live-b.ntv.co.jp/ch01/High.m3u8
ウェザーニュース,http://movie.mcas.jp/mcas/wn1_2/master.m3u8
NHK-G綜合,mitv://42.116.8.235:9906/58a5392d0001aa85002abe600ca49985.ts
NHK-E教育,mitv://42.116.8.235:9906/58a5392c000e67e3002abdbb5a71470a.ts
日本テレビ,mitv://42.116.8.235:9906/58a5392d00041645002abeff37b11a82.ts
テレビ朝日,mitv://42.116.8.235:9906/58a5392d00069e03002abfa5090323e4.ts
TBSテレビ,mitv://42.116.8.235:9906/58a5392d0007dba6002abff6d3208d98.ts
テレビ東京,mitv://42.116.8.235:9906/58a5392d0009115f002ac0451a57c533.ts
フジテレビ,mitv://42.116.8.235:9906/58a5392d000a41c1002ac09360fc60d3.ts
TOKYO MX,mitv://42.116.8.235:9906/58a5392d000b72de002ac0e105d2fb01.ts
NHK綜合大阪,mitv://42.116.8.235:9906/58a5394d000b1a24002b3dcb8d453cb0.ts
読売テレビ,mitv://42.116.8.235:9906/58a5394d000c504a002b3e1a5cc7cedc.ts
毎日放送,mitv://42.116.8.235:9906/58a5394d000d83a9002b3e6900af7e7b.ts
関西テレビ,mitv://42.116.8.235:9906/58a5394d000eb2f2002b3eb6df9d9857.ts
朝日放送,mitv://42.116.8.235:9906/58a5394e0000a372002b3f0559fc8ee0.ts
テレビ大阪,mitv://42.116.8.235:9906/58a53961000104d2002b89564a682c3a.ts
サンテレビ,mitv://42.116.8.235:9906/58a5396100029b0c002b89bee6749240.ts
BS-1,mitv://42.116.8.235:9906/58a53943000799cf002b15d54858eb15.ts
BSプレミアム,mitv://42.116.8.235:9906/58a539430008c7dd002b1622b1407627.ts
BS日テレ,mitv://42.116.8.235:9906/58a5392d000ca2ad002ac12f9eb03609.ts
BS朝日,mitv://42.116.8.235:9906/58a5392d0002e6bd002abeb1fec80a72.ts
BS-TBS,mitv://42.116.8.235:9906/58a5392d000dccd7002ac17b52f1bba2.ts
BSジャパン,mitv://42.116.8.235:9906/58a5392d000ef59a002ac1c7c8011c2d.ts
WOWOWプライム,mitv://42.116.8.235:9906/58a5392e0002c7c4002ac29183837fd2.ts
WOWOWライブ,mitv://42.116.8.235:9906/58a5392e0003e4bb002ac2dabf089536.ts
WOWOWシネマ,mitv://42.116.8.235:9906/58a539430002689c002b14812e669781.ts
スター・チャンネル1,mitv://42.116.8.235:9906/58a539430002fe14002b14a7eb471e8d.ts
放送大學テレビ,mitv://42.116.8.235:9906/58a53943000b1ac6002b16bb3315f622.ts
グリーンチャンネル,mitv://42.116.8.235:9906/58a53943000c544e002b170b918f4cb4.ts
BSアニマックス,mitv://42.116.8.235:9906/58a53943000d79f7002b1756ced71dc2.ts
日本映畫專門チャンネルHD,mitv://42.116.8.235:9906/58a53944000083f6002b17ed723913d2.ts
ディズニー・チャンネルHD,mitv://42.116.8.235:9906/58a53943000ea208002b17a252420d66.ts
スカイ・A sports＋,mitv://42.116.8.235:9906/58a539440003fd33002b18d05e6a454b.ts
日テレG+ HD,mitv://42.116.8.235:9906/58a53944000516d6002b1918d59277ae.ts
ゴルフネットワークHD,mitv://42.116.8.235:9906/58a5394c000dd909002b3a96b312dab8.ts
時代劇専門チャンネル,mitv://42.116.8.235:9906/58a5394c000e5a50002b3ab895754d59.ts
ホームドラマチャンネル,mitv://42.116.8.235:9906/58a5394d00014080002b3b45f14147a5.ts
Music Japan TV,mitv://42.116.8.235:9906/58a5394d000258ec002b3b8db66a5327.ts
キッズステーションHD,mitv://42.116.8.235:9906/58a5394d00049c5c002b3c211aca01d4.ts
ディスカバリーチャンネル,mitv://42.116.8.235:9906/58a5394d0005b3ef002b3c6936289c18.ts
ヒストリーチャンネル,mitv://42.116.8.235:9906/58a5394d0006c60d002b3caf5aeb69cd.ts
ナショナル ジオグラフィッ,mitv://42.116.8.235:9906/58a5394d0007da09002b3cf6ceb48c78.ts
TBSニュースバード,mitv://42.116.8.235:9906/58a5394d0008eaaf002b3d3b91fd3936.ts
旅チャンネル,mitv://42.116.8.235:9906/58a5394d000a0502002b3d84119d3d96.ts
俄罗斯频道,#genre#
Первый,http://rt-vlg-kzn-htlive.cdn.ngenix.net:80/hls/CH_R03_OTT_VLG_KZN_1TV/variant.m3u8
Россия 1 ,http://a3569458063-s26881.cdn.ngenix.net/hls/russia_hd/playlist_4.m3u8
РОССИЯ-K,https://a3569455160-s26881.cdn.ngenix.net/hls/russia_k/playlist_3.m3u8
Россия-РТР,https://a3569455160-s26881.cdn.ngenix.net/live/smil:rtrp.smil/chunklist_b1600000.m3u8
2×2,http://noname.do.am/z/high/2×2.m3u8
3ABN,https://hls.tv.3angels.ru/stream/HQ.m3u8
5 канал,http://rt-vlg-nn-htlive-lb.cdn.ngenix.net:80/hls/CH_R02_5TV/variant.m3u8
A2,http://89.106.234.4:80/amedia_2_34_35.m3u8
СТС,https://sc.id-tv.kz/STS_38_39.m3u8
Спас,http://spastv.ru/playlist.m3u8
Disney Channel Россия,http://stream3.kuvalda.tv/hls/disney.m3u8
Домашний,http://rt-vlg-nn-htlive-lb.cdn.ngenix.net:80/hls/CH_R04_DOMASHNY/variant.m3u8
НТВ,http://rt-vlg-kzn-htlive.cdn.ngenix.net:80/hls/CH_R03_OTT_VLG_KZN_NTV/variant.m3u8
Пятница!,http://rt-vlg-nn-htlive-lb.cdn.ngenix.net:80/hls/CH_R01_FRIDAY/variant.m3u8
RT Д Русский,http://rt-doc.secure.footprint.net:80/1101_2500Kb.m3u8
Мир,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv_2500/playlist.m3u8
Мир 24,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mir24_2500/playlist.m3u8
мир Premium,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/hd/playlist.m3u8
Мир International,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv3_2500/playlist.m3u8
Москва 24,http://a3569458063-s26881.cdn.ngenix.net/live/smil:m24.smil/chunklist_b1600000.m3u8
eocdo.com,http://russia.livetv.az/russia/otr/playlist.m3u8
eocdo.com,http://sochinskayatrk.ru/hdtv/hls/strc_hd/playlist.m3u8
eocdo.com,http://hithd.camsh.orsk.ru/hls/hithd.m3u8
eocdo.com,http://live-meteotv.cdnvideo.ru/meteotv/meteotv/playlist.m3u8
ТНТ,http://188.113.190.12/19/video.m3u8
ТНТ 4,http://89.106.234.4:80/tnt4_34_35.m3u8
Че!,http://rt-vlg-nn-htlive-lb.cdn.ngenix.net:80/hls/CH_R02_PERETZ/variant.m3u8
РЕН,http://ad-hls-rentv.cdnvideo.ru/ren/smil:ren.smil/chunklist_b1024000.m3u8
Карусель,http://rt-vlg-nn-htlive-lb.cdn.ngenix.net:80/hls/CH_R01_KARUSEL/variant.m3u8
ТВ3,http://stream3.kuvalda.tv/hls/tv3.m3u8
ТВЦ,http://tvc-hls.cdnvideo.ru/tvc-p222/smil:tvc_p11.smil/playlist.m3u8
Ю,http://stream3.kuvalda.tv/hls/u.m3u8
Звезда,https://tvchannelstream1.tvzvezda.ru/cdn/tvzvezda/playlist.m3u8
TV5 Monde Asie(Россия),https://tv5asieru-i.akamaihd.net/hls/live/651800/tv5asieru/index.m3u8
Якутия 24,http://live-saha.cdnvideo.ru/saha/yak24/playlist.m3u8
Первый Городской Н.Новгород,http://live-1gorodskoi.cdnvideo.ru/1gorodskoi/nn.sdp/playlist.m3u8
1-й Республиканский,http://dprtv.phoenix-dnr.ru/first-republic-tv
12 Канал,https://12channel.bonus-tv.ru/stream549837052987/tracks-v1a1/mono.m3u8
24 TBP,http://live-tvr24.cdnvideo.ru/tvr24/tvr24.sdp/playlist.m3u8
360°,http://live-cdne13.cdnvideo.ru/cdne13/cdne13_new.sdp/playlist.m3u8
43 канал,http://sochi-strk.ru:1936/strk/43Kanal.stream/playlist.m3u8
47 канал,http://194.190.88.34:1935/videowhisper/47channel_live_broadcast.stream/playlist.m3u8
8 канал,http://80.65.18.213/perviy_molodeginyi_3100kb.m3u8
86 канал ,https://sitv.ru/hls/s861024.m3u8
Аист ТВ,http://live2-aisttv.cdnvideo.ru/aisttv2/aisttv.sdp/playlist.m3u8
Akudji,http://stream1.cybergame.tv:8080/live/akudjio.m3u8
AАфонтово,http://xstream.afontovo.ru/afontovo_sd.m3u8
АРИС 24,http://serv25.vintera.tv:8081/test/aris/playlist.m3u8
Астрахань 24,http://streaming.astrakhan.ru/astrakhan24/index.m3u8
Астрахань Live,http://streaming.astrakhan.ru/astrakhanrulivehd/tracks-v1a1/index.m3u8
Астрахань Sport,http://streaming.astrakhan.ru/astrakhanrusporthd/tracks-v1a1/index.m3u8
Архыз 24,http://live.mediacdn.ru/sr1/arhis24/playlist.m3u8
Вариант ТВ,http://xn—-7sbagd7azbvv.xn--p1ai/online/playlist.m3u8
Ветта 24,http://serv24.vintera.tv:8081/vetta/vetta_office/playlist.m3u8
Вместе РФ,https://vmesterf.bonus-tv.ru/cdn/vmesterf/playlist.m3u8
Вестник Надыма,http://live-trknadym.cdnvideo.ru/trknadym-pub/trknadym.sdp/playlist.m3u8
Вся Уфа,https://hls-mycdn0539860594.cdnvideo.ru/mycdn0539860594/allufaru2/playlist.m3u8
Волжский Плюс,http://flussonic.powernet.com.ru:8080/telekanal_internet/index.m3u8
Бобер,http://89.106.234.4:80/bober_34_35.m3u8
Волга,http://rt-vlg-nn-htlive-lb.cdn.ngenix.net/hls/CH_R03_VOLGA/variant.m3u8
ББелгород 24,http://belnovosti.cdn.easyhoster.ru:8080/stream.m3u8
Время,http://russia.livetv.az/russia/vremya/playlist.m3u8
Brodilo,http://brodilo.tv/channel.php
Барс ТВ,http://iptv.barstv.ru/hls/stream1.m3u8
С1 ,https://sitv.ru/hls/stv1024.m3u8
Саратов 24,http://46.165.235.6:8083/hls/saratov24/index.m3u8
Свое ТВ,https://serv25.vintera.tv/svoetv/stvsd/playlist.m3u8
Север,http://live.mediacdn.ru:80/sr1/sever/playlist.m3u8
CGTRK Grozny,http://live2.mediacdn.ru/sr1/grozny/playlist.m3u8
Смайлик,https://5d23269b3ec0c.streamlock.net/WEB_Smilik/ngrp:Smilik.stream-adaptive/chunklist.m3u8
Союз,http://tvsoyuz.cdnvideo.ru/tvsoyuz/soyuz/playlist.m3u8
Синергия,https://live-synergytv.cdnvideo.ru/synergytv/synergytv.sdp/playlist.m3u8
СГДФ 24,http://live.sgdf24.cdnvideo.ru/sgdf24/sgdf24.sdp/playlist.m3u8
Сургут 24,http://video1.in-news.ru/c24/index.m3u8
Дагестан,http://dagestan.mediacdn.ru/cdn/dagestan/tracks-v3a1/index.m3u8
Домашние Животные,http://109.248.236.41:4433/udp/238.1.1.107:1234
Евразия ТВ,http://paideuma.tv:1941/live/Stream1/playlist.m3u8
En TV,http://oriontv.net/hls/480.m3u8
Эхо 24 ,http://stream.novouralsk-news.ru/echotv24/live.m3u8
Эхо ,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
Губерния,http://tvgubernia-htlive.cdn.ngenix.net/live/mp4:tv-gubernia-live/playlist.m3u8
ТРК Губерния,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
TV 12 Gudauta,http://195.9.195.3:8080/hls/147714.m3u8
Наш Дом,http://85.234.33.60/stream/c11.m3u8
Наше,http://hls-01-nashetv.magonet.ru/nashetv/live/index.m3u8
Новое радио,http://hls-video01.cdnvideo.ru/video01/smil:video01.smil/chunklist_b4128000.m3u8
Настоящее время,http://rfe-lh.akamaihd.net/i/rfe_tvmc5@383630/index_1080_av-b.m3u8
наше,http://zigfreed.cc.ua/pl/m3u8/nashetv.m3u8
Hope,http://tvhope.cdnvideo.ru/tvhope-pull/tvhope_1/playlist.m3u8
Heaven7,http://vod.tv7.fi:1935/tv7-ru/definst/smil:tv7-ru.smil/playlist.m3u8
Ника,http://live-nikatv.cdnvideo.ru/nikatv/nikatv.sdp/playlist.m3u8
НТМ Мордовия,http://live-ntm13.cdnvideo.ru/ntm13/smil:ntm13.smil/playlist.m3u8
Югра,http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8
НТРК Ингушетия,http://live-ntk.cdnvideo.ru/ntk-publish/ntk.sdp/playlist.m3u8
ЮТВ,http://serv24.vintera.tv:8081/utv/Stream/playlist.m3u8
ЮУрГУ ТВ,http://webserv04.susu.ac.ru/live/susu.m3u8
Impact,http://206.190.141.27:1935/live/impact/playlist.m3u8
Известия,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
Илли ТВ,http://cdn.illi.tv/illitv_2000/index.m3u8
Kalejdoskop,http://serv24.vintera.tv:8081/kaledoskop/kaledoskop/playlist.m3u8
Каббала,http://edge2.uk.kab.tv/rtplive/kabtv-rus-medium.stream/playlist.m3u8
Кинопоказ,http://91.223.105.236:8081/hlsx/473/473.m3u8?id=1188&p=12326fa256d9bf86
Шокирующее,http://91.223.105.236:8081/hlsx/472/472.m3u8?id=1188&p=87e0c783e9b31451
Катунь 24,https://live.katun24.ru:8082/katun/katun/index.m3u8
Киносерия,http://noname.do.am/z/high/kinoseria.m3u8
Красная линия,http://kprf-htlive.cdn.ngenix.net/live/definst/stream_high/playlist.m3u8
Мужское кино,http://noname.do.am/z/high/menkino.m3u8
РОДНОЕ КИНО,http://89.106.234.4:80/Rodnoe_kino_34_35.m3u8
ИНДИЙСКОЕ КИНО,http://89.106.234.4:80/Indiiskoe_kino_34_35.m3u8
Крик ТВ,http://hls-rictv.cdnvideo.ru/rictv/rictv.sdp/playlist.m3u8
Кузбасс 24,http://serv30.vintera.tv:8081/sibirj/kuzbass24/playlist.m3u8
ЛДПР ТВ,http://46.46.143.222:1935/live/mp4:ldpr.stream_720p/playlist.m3u8
Luxury,http://nano.teleservice.su:8080/hls/luxury.m3u8
Московский Образовательный,http://retc.educom.ru/mosobrtv/tv1/index.m3u8
Министерство идей,http://live-minidey.cdnvideo.ru/minidey/minidey.sdp/playlist.m3u8
Мир Белагорья,http://mirbelogorya.ru:8080/mirbelogorya/index.m3u8
Моя Удмуртия,https://hls-myudm.cdnvideo.ru/myudm-live/myudm.sdp/playlist.m3u8
Волгоград 24,http://serv24.vintera.tv:8081/volga24/volgograd24/playlist.m3u8
Муниципальное Телевидение Волгограда,http://hls.volgograd1vtv.cdnvideo.ru/volgograd1vtv/volgograd1vtv.sdp/playlist.m3u8
MTV Mix,http://81.30.182.82:18092/hls/live.m3u8
Muz Sojuz,http://hls.tvsoyuz.cdnvideo.ru/tvsoyuz2/muzsoyuz.6fw0-58xp-acts-esy0/chunklist.m3u8
Моя Планета,http://a3569456481-s26881.cdn.ngenix.net/live/smil:mplan.smil/chunklist_b1600000.m3u8
Nastoyashcheye Vremya,https://rfe-lh.akamaihd.net/i/rfe_tvmc5@383630/index_1080_av-p.m3u8
Novyj Mir,http://stream.studio360.tv/nw/nw_576p/playlist.m3u8
O!2,https://strm.yandex.ru/kal/o2/o20_169_480p.json/index-v1-a1.m3u8
Ocean,http://live-oceantvhd.cdnvideo.ru/oceantvhd/oceantvhd/chunklist.m3u8
Одинцово,http://185.18.4.16/live/3m/playlist.m3u8
Оплот ТВ,http://dprtv.phoenix-dnr.ru/oplot-tv
Феникс+ Кино,http://109.248.236.41:4433/udp/238.1.1.134:1234
Ратник,http://live-ratnik.cdnvideo.ru/ratnik/ratnik.sdp/playlist.m3u8
Радио Capital FM Moscow,https://www.m24.ru/trans/moscowcity/trans.m3u8
